order_id,customer_id,product_id,quantity,price,order_date
1447,209,47,3,32.9,2025-03-08
1448,193,34,1,256.56,2025-05-28
1449,358,118,3,117.29,2025-06-24
1450,417,148,5,258.69,2024-10-16
1451,436,142,2,113.99,2025-07-13
1452,197,191,3,228.4,2025-07-22
1453,85,169,4,222.31,2025-02-02
1454,452,115,3,56.7,2025-10-11
1455,385,193,1,24.52,2023-11-25
1456,356,11,1,224.57,2025-04-02
1457,9,62,3,228.02,2025-04-22
1458,200,22,3,268.32,2025-06-23
1459,435,163,5,117.02,2025-07-04
1460,140,178,1,216.5,2024-05-22
1461,468,141,5,260.52,2024-08-04
1462,27,57,2,230.97,2024-07-04
1463,423,164,4,88.85,2024-07-23
1464,34,110,2,272.58,2024-03-16
1465,175,107,5,190.01,2024-11-25
1466,140,42,2,122.84,2024-05-30
1467,134,193,1,24.52,2025-03-27
1468,463,113,4,275.31,2025-07-03
1469,442,13,5,152.62,2025-10-02
1470,190,127,5,207.78,2025-01-29
1471,174,176,3,224.27,2024-08-17
1472,443,198,5,178.22,2025-07-15
1473,413,25,4,34.55,2023-12-13
1474,443,81,1,122.0,2024-11-11
1475,224,149,4,232.57,2025-10-11
1476,414,102,4,225.32,2025-09-27
1477,281,66,5,212.04,2023-12-28
1478,222,64,1,125.81,2024-07-03
1479,288,10,3,64.27,2024-05-25
1480,377,52,2,55.43,2025-06-21
1481,64,140,3,68.87,2024-06-05
1482,225,110,2,272.58,2025-05-13
1483,319,185,3,140.58,2025-11-11
1484,225,104,5,127.9,2025-06-07
1485,489,82,3,296.88,2025-01-02
1486,291,96,4,290.66,2024-10-24
1487,144,179,5,83.71,2024-10-08
1488,261,165,2,269.89,2024-11-05
1489,355,44,3,12.61,2025-08-02
1490,184,169,5,222.31,2025-03-13
1491,30,25,3,34.55,2025-06-23
1492,25,7,5,186.49,2024-04-22
1493,322,137,3,84.4,2025-01-30
1494,419,83,3,76.7,2025-01-26
1495,95,76,5,91.97,2025-05-10
1496,56,96,4,290.66,2024-12-20
1497,284,62,3,228.02,2024-05-28
1498,364,93,2,20.63,2024-12-17
1499,370,135,1,197.02,2025-06-05
1500,430,147,5,158.27,2025-06-06
1501,252,122,2,140.85,2024-06-14
1502,418,36,1,170.8,2024-06-01
1503,221,39,4,190.16,2025-04-24
1504,433,100,3,28.93,2024-02-28
1505,490,142,3,113.99,2025-11-14
1506,48,46,1,18.39,2024-12-11
1507,178,25,4,34.55,2024-04-19
1508,144,23,5,76.23,2025-08-19
1509,9,119,1,226.97,2024-12-06
1510,274,15,3,77.23,2024-01-03
1511,291,17,1,202.16,2025-07-19
1512,102,197,1,43.43,2025-04-06
1513,34,119,3,226.97,2025-10-04
1514,419,153,5,242.7,2025-07-31
1515,24,184,2,187.15,2025-05-09
1516,217,41,1,132.18,2024-09-29
1517,97,152,4,92.07,2025-11-13
1518,45,11,3,224.57,2024-09-19
1519,260,87,4,153.2,2025-09-22
1520,376,88,3,28.75,2024-12-23
1521,162,114,5,185.61,2025-11-01
1522,328,26,5,102.99,2025-08-18
1523,222,181,3,201.38,2023-12-04
1524,165,20,3,169.8,2025-04-03
1525,335,26,4,102.99,2025-01-14
1526,55,48,3,191.49,2024-04-25
1527,481,55,2,233.67,2024-06-02
1528,424,200,3,155.06,2024-01-13
1529,266,137,4,84.4,2024-01-13
1530,11,111,2,137.32,2024-05-02
1531,435,95,3,243.1,2025-11-14
1532,30,99,2,129.37,2024-12-16
1533,189,25,1,34.55,2025-09-10
1534,381,7,4,186.49,2024-03-13
1535,203,7,4,186.49,2023-11-25
1536,273,69,4,214.22,2024-05-22
1537,312,79,5,276.58,2025-05-04
1538,291,117,5,266.42,2024-05-24
1539,383,134,5,194.77,2025-02-02
1540,105,104,5,127.9,2024-09-28
1541,63,171,5,260.38,2025-06-25
1542,42,47,1,32.9,2025-05-26
1543,284,15,4,77.23,2024-04-02
1544,344,12,1,15.21,2024-01-18
1545,490,5,1,94.69,2024-06-30
1546,285,144,2,296.05,2024-12-04
1547,55,119,3,226.97,2024-02-27
1548,345,67,5,147.93,2024-08-20
1549,147,32,2,252.03,2024-08-29
1550,85,125,1,247.3,2024-06-10
1551,65,55,3,233.67,2025-01-09
1552,390,50,4,145.02,2024-02-23
1553,177,103,2,268.18,2025-11-09
1554,403,172,4,68.3,2025-09-18
1555,267,53,1,110.05,2024-01-15
1556,498,167,2,64.1,2024-09-30
1557,254,68,3,87.2,2025-11-15
1558,422,107,4,190.01,2025-09-10
1559,421,186,1,150.58,2025-09-18
1560,99,152,3,92.07,2025-10-31
1561,480,73,5,131.17,2025-06-03
1562,283,89,2,62.79,2024-03-18
1563,412,91,2,167.71,2024-03-01
1564,435,16,1,296.13,2025-09-27
1565,29,116,4,83.36,2025-04-27
1566,212,58,4,297.13,2025-03-29
1567,222,52,3,55.43,2025-08-21
1568,68,31,5,65.52,2025-03-17
1569,265,165,2,269.89,2024-10-03
1570,265,105,5,16.06,2025-02-04
1571,124,187,5,244.41,2025-05-11
1572,54,90,2,170.4,2024-11-19
1573,321,82,2,296.88,2024-12-23
1574,433,182,5,213.3,2025-07-17
1575,227,73,1,131.17,2025-05-31
1576,359,12,1,15.21,2025-09-26
1577,129,92,2,265.82,2024-04-16
1578,238,137,5,84.4,2025-08-21
1579,116,186,3,150.58,2024-10-06
1580,435,61,5,265.4,2025-06-28
1581,43,109,1,289.37,2025-11-17
1582,36,11,1,224.57,2024-02-17
1583,352,162,2,76.8,2025-08-10
1584,270,57,5,230.97,2024-03-26
1585,265,125,2,247.3,2024-08-15
1586,369,10,3,64.27,2024-11-24
1587,436,143,2,164.03,2024-01-11
1588,85,51,2,154.18,2024-06-21
1589,261,103,4,268.18,2025-02-18
1590,65,67,2,147.93,2024-09-24
1591,264,30,4,190.64,2024-08-03
1592,328,196,5,191.04,2024-12-10
1593,32,158,3,263.13,2025-11-20
1594,175,197,2,43.43,2024-12-08
1595,465,112,5,95.91,2025-09-04
1596,173,118,3,117.29,2025-05-24
1597,210,14,3,148.25,2025-03-18
1598,370,97,2,255.64,2024-08-12
1599,271,31,3,65.52,2024-05-18
1600,346,184,3,187.15,2025-10-14
1601,170,196,2,191.04,2025-01-24
1602,227,89,1,62.79,2025-09-04
1603,462,104,4,127.9,2024-09-14
1604,230,100,2,28.93,2025-06-08
1605,440,15,2,77.23,2025-07-23
1606,100,110,3,272.58,2025-06-26
1607,8,24,4,76.2,2023-12-01
1608,302,7,3,186.49,2025-05-12
1609,298,188,3,261.14,2024-07-25
1610,419,171,5,260.38,2025-03-26
1611,225,37,5,49.73,2025-08-13
1612,310,73,4,131.17,2024-08-09
1613,117,102,5,225.32,2024-09-03
1614,326,1,3,185.96,2025-09-07
1615,272,186,2,150.58,2024-11-01
1616,474,122,1,140.85,2025-04-17
1617,309,70,1,276.7,2024-05-31
1618,17,68,4,87.2,2024-08-19
1619,355,119,1,226.97,2025-09-24
1620,145,56,1,184.84,2024-07-23
1621,370,189,4,155.1,2025-10-19
1622,295,117,4,266.42,2024-09-09
1623,97,21,5,261.93,2023-12-15
1624,7,130,1,95.02,2025-09-05
1625,195,143,3,164.03,2024-08-16
1626,154,82,2,296.88,2024-02-01
1627,407,120,4,231.28,2025-07-29
1628,451,93,2,20.63,2024-06-13
1629,309,133,4,160.23,2023-12-15
1630,456,84,5,27.59,2024-05-27
1631,376,193,2,24.52,2023-12-25
1632,38,103,4,268.18,2025-10-04
1633,168,101,5,137.08,2025-01-07
1634,11,29,4,223.7,2024-02-05
1635,19,30,1,190.64,2024-08-25
1636,312,79,5,276.58,2024-12-29
1637,398,94,3,102.67,2025-01-27
1638,401,148,5,258.69,2025-10-12
1639,115,29,3,223.7,2025-10-15
1640,345,50,4,145.02,2024-07-18
1641,191,116,3,83.36,2025-07-01
1642,413,45,4,79.31,2024-07-23
1643,282,184,4,187.15,2024-05-20
1644,6,46,3,18.39,2024-12-31
1645,12,143,3,164.03,2024-01-07
1646,119,126,2,287.49,2025-04-17
1647,410,117,2,266.42,2023-12-11
1648,97,49,3,243.1,2024-10-04
1649,329,175,4,16.61,2023-12-30
1650,127,25,3,34.55,2024-01-18
1651,350,72,4,249.6,2024-10-26
1652,230,190,5,139.51,2025-03-12
1653,91,39,4,190.16,2025-01-31
1654,331,129,4,283.85,2024-10-04
1655,148,145,2,225.34,2024-10-11
1656,449,36,1,170.8,2024-12-23
1657,386,57,3,230.97,2024-12-05
1658,428,57,4,230.97,2025-10-20
1659,337,77,1,294.08,2025-09-13
1660,279,73,4,131.17,2025-05-10
1661,278,84,1,27.59,2025-07-11
1662,36,97,3,255.64,2025-09-08
1663,107,89,2,62.79,2025-04-08
1664,495,71,2,251.31,2024-03-02
1665,194,21,2,261.93,2025-05-26
1666,11,163,5,117.02,2024-10-19
1667,6,28,1,13.03,2024-10-23
1668,120,9,5,94.57,2025-05-27
1669,237,40,5,138.64,2024-02-03
1670,482,98,4,115.64,2025-03-25
1671,500,67,3,147.93,2024-12-27
1672,303,39,2,190.16,2024-05-03
1673,331,187,3,244.41,2024-11-29
1674,453,7,1,186.49,2024-08-15
1675,178,104,2,127.9,2025-02-24
1676,103,126,4,287.49,2024-09-07
1677,334,126,5,287.49,2024-03-22
1678,353,45,5,79.31,2025-11-18
1679,336,162,5,76.8,2025-05-20
1680,50,65,5,130.28,2025-10-09
1681,384,152,1,92.07,2025-06-04
1682,309,52,2,55.43,2025-02-21
1683,421,59,2,216.0,2025-05-06
1684,343,58,5,297.13,2025-11-21
1685,346,130,1,95.02,2025-02-25
1686,141,177,3,28.39,2025-07-01
1687,466,136,1,24.5,2024-10-09
1688,132,176,2,224.27,2025-04-15
1689,223,169,1,222.31,2025-03-21
1690,262,119,1,226.97,2024-12-20
1691,438,196,3,191.04,2024-12-19
1692,324,77,3,294.08,2024-07-12
1693,263,4,2,265.85,2024-01-05
1694,331,156,2,138.8,2024-05-27
1695,183,102,2,225.32,2025-09-19
1696,193,108,3,187.88,2024-10-19
1697,475,166,4,55.91,2024-02-26
1698,388,172,3,68.3,2024-06-10
1699,147,94,3,102.67,2024-11-10
1700,330,50,5,145.02,2025-05-31
1701,304,1,2,185.96,2024-01-05
1702,61,199,3,83.67,2024-04-05
1703,463,12,1,15.21,2024-09-12
1704,89,184,2,187.15,2024-09-25
1705,207,23,1,76.23,2025-08-13
1706,133,154,5,250.52,2025-04-28
1707,460,197,2,43.43,2025-03-01
1708,263,114,2,185.61,2024-05-03
1709,26,159,4,211.44,2024-08-07
1710,349,149,5,232.57,2025-07-04
1711,450,199,1,83.67,2025-02-13
1712,147,43,4,226.19,2024-12-17
1713,485,79,4,276.58,2025-03-05
1714,407,131,5,92.44,2024-11-25
1715,57,125,1,247.3,2023-11-28
1716,153,31,2,65.52,2024-03-16
1717,103,65,1,130.28,2025-04-20
1718,60,14,2,148.25,2025-10-06
1719,356,29,4,223.7,2024-06-21
1720,330,27,5,33.89,2024-03-20
1721,192,137,3,84.4,2024-04-22
1722,368,37,3,49.73,2024-05-06
1723,93,17,3,202.16,2024-11-01
1724,320,82,4,296.88,2025-01-16
1725,310,187,5,244.41,2025-10-17
1726,104,44,4,12.61,2024-07-09
1727,151,180,5,276.9,2024-02-13
1728,302,32,4,252.03,2025-07-13
1729,195,121,5,191.26,2025-05-16
1730,353,99,4,129.37,2024-11-27
1731,162,41,5,132.18,2024-01-29
1732,53,190,4,139.51,2024-05-14
1733,250,124,1,58.39,2024-05-15
1734,452,164,5,88.85,2025-11-07
1735,154,91,3,167.71,2024-11-20
1736,177,41,5,132.18,2025-08-18
1737,46,116,4,83.36,2024-02-28
1738,405,64,1,125.81,2024-03-26
1739,34,135,1,197.02,2025-01-29
1740,344,56,1,184.84,2025-11-10
1741,145,198,2,178.22,2024-03-25
1742,349,24,5,76.2,2025-05-28
1743,389,67,1,147.93,2025-04-16
1744,190,86,2,12.5,2024-11-26
1745,67,16,5,296.13,2024-01-22
1746,296,67,1,147.93,2024-03-07
1747,331,147,4,158.27,2025-04-17
1748,330,166,3,55.91,2024-10-23
1749,107,152,3,92.07,2024-11-19
1750,64,131,4,92.44,2025-03-19
1751,30,150,1,209.97,2025-07-07
1752,399,1,4,185.96,2024-04-28
1753,212,76,1,91.97,2025-08-21
1754,366,41,3,132.18,2025-03-07
1755,209,46,5,18.39,2024-07-01
1756,58,62,5,228.02,2025-09-06
1757,283,77,3,294.08,2024-07-09
1758,304,51,3,154.18,2025-08-17
1759,32,66,2,212.04,2025-05-05
1760,389,193,1,24.52,2025-03-21
1761,363,197,1,43.43,2024-10-20
1762,436,166,5,55.91,2025-04-07
1763,224,64,3,125.81,2024-10-17
1764,88,99,4,129.37,2024-10-16
1765,489,75,2,171.55,2025-06-20
1766,410,40,3,138.64,2024-04-07
1767,2,27,1,33.89,2025-06-21
1768,186,157,5,56.42,2025-03-19
1769,336,119,3,226.97,2025-04-23
1770,7,70,3,276.7,2024-02-06
1771,41,45,2,79.31,2024-07-14
1772,42,171,4,260.38,2024-09-18
1773,254,180,2,276.9,2025-10-08
1774,71,171,4,260.38,2025-04-30
1775,101,101,4,137.08,2024-12-02
1776,108,195,3,287.42,2025-05-04
1777,422,125,2,247.3,2025-10-18
1778,80,92,4,265.82,2024-03-15
1779,390,82,2,296.88,2024-04-21
1780,106,94,2,102.67,2024-09-19
1781,111,162,1,76.8,2024-05-21
1782,366,119,4,226.97,2025-01-08
1783,11,136,2,24.5,2025-01-12
1784,496,110,1,272.58,2025-08-11
1785,79,48,2,191.49,2025-05-18
1786,345,116,2,83.36,2025-09-09
1787,46,195,3,287.42,2024-03-06
1788,384,121,3,191.26,2024-02-15
1789,100,129,1,283.85,2024-08-18
1790,30,158,4,263.13,2025-02-12
1791,146,192,4,104.79,2024-04-05
1792,85,113,4,275.31,2025-04-10
1793,94,101,5,137.08,2024-06-01
1794,179,80,1,102.06,2025-09-14
1795,320,48,5,191.49,2024-01-05
1796,57,67,3,147.93,2024-03-31
1797,153,15,3,77.23,2025-09-10
1798,347,172,4,68.3,2024-11-16
1799,397,95,5,243.1,2025-08-01
1800,242,54,1,134.16,2025-01-29
1801,393,105,2,16.06,2024-12-16
1802,163,193,1,24.52,2024-03-14
1803,391,194,2,153.91,2025-10-27
1804,181,63,5,171.68,2024-08-23
1805,353,158,3,263.13,2024-12-09
1806,238,100,4,28.93,2025-07-21
1807,4,60,1,258.87,2025-10-10
1808,174,151,1,237.47,2024-08-26
1809,456,88,1,28.75,2024-10-02
1810,457,101,2,137.08,2024-10-01
1811,56,25,1,34.55,2024-08-01
1812,242,151,1,237.47,2025-01-10
1813,114,179,3,83.71,2025-07-15
1814,340,49,4,243.1,2024-03-03
1815,118,157,4,56.42,2025-09-08
1816,493,162,5,76.8,2025-01-12
1817,14,142,5,113.99,2024-05-04
1818,190,48,3,191.49,2025-04-02
1819,361,88,5,28.75,2025-02-19
1820,489,90,4,170.4,2025-03-28
1821,183,168,3,12.98,2025-02-04
1822,345,123,1,80.99,2024-07-22
1823,87,9,5,94.57,2025-11-17
1824,369,141,2,260.52,2024-09-26
1825,27,135,3,197.02,2025-04-06
1826,279,49,5,243.1,2024-07-07
1827,277,174,1,248.83,2024-04-21
1828,61,59,1,216.0,2024-04-15
1829,466,24,1,76.2,2024-06-14
1830,27,30,5,190.64,2024-01-15
1831,488,35,5,72.95,2025-09-30
1832,220,117,3,266.42,2024-04-25
1833,58,82,2,296.88,2025-07-11
1834,182,147,3,158.27,2025-10-23
1835,116,194,5,153.91,2025-06-25
1836,280,120,3,231.28,2025-05-30
1837,336,28,5,13.03,2025-06-15
1838,53,62,1,228.02,2024-06-21
1839,132,111,5,137.32,2025-05-18
1840,252,38,3,202.09,2023-12-30
1841,149,146,1,287.79,2024-06-13
1842,344,26,4,102.99,2024-06-06
1843,190,90,3,170.4,2024-05-29
1844,161,87,4,153.2,2024-01-14
1845,236,132,5,201.56,2024-02-28
1846,187,102,4,225.32,2025-11-13
1847,336,31,2,65.52,2025-01-20
1848,379,46,1,18.39,2025-09-20
1849,347,127,5,207.78,2025-03-02
1850,260,103,4,268.18,2024-09-25
1851,140,152,1,92.07,2025-07-02
1852,71,37,4,49.73,2024-06-18
1853,498,27,4,33.89,2025-01-12
1854,114,57,1,230.97,2025-01-03
1855,201,159,3,211.44,2024-05-06
1856,298,150,1,209.97,2024-05-28
1857,359,92,5,265.82,2024-12-22
1858,414,68,4,87.2,2025-08-16
1859,392,28,4,13.03,2025-10-03
1860,411,70,3,276.7,2025-07-17
1861,37,105,2,16.06,2024-06-27
1862,367,181,3,201.38,2025-05-29
1863,93,123,2,80.99,2024-02-19
1864,240,1,1,185.96,2025-07-18
1865,109,40,3,138.64,2025-09-13
1866,104,153,1,242.7,2025-01-13
1867,84,144,1,296.05,2025-09-10
1868,358,179,1,83.71,2024-10-25
1869,344,87,5,153.2,2024-10-08
1870,344,98,3,115.64,2024-08-24
1871,187,136,3,24.5,2025-07-11
1872,460,110,5,272.58,2024-10-26
1873,92,119,3,226.97,2023-12-30
1874,52,125,2,247.3,2025-02-07
1875,171,65,5,130.28,2024-12-29
1876,222,6,5,189.5,2024-06-22
1877,409,137,3,84.4,2025-09-17
1878,110,81,4,122.0,2024-11-07
1879,283,132,1,201.56,2024-08-30
1880,31,1,1,185.96,2025-10-27
1881,95,143,4,164.03,2024-02-04
1882,174,145,2,225.34,2024-05-06
1883,479,198,1,178.22,2025-05-22
1884,435,141,3,260.52,2024-06-30
1885,496,16,4,296.13,2025-10-27
1886,203,133,5,160.23,2025-11-03
1887,374,20,5,169.8,2024-03-10
1888,233,14,5,148.25,2024-02-11
1889,460,166,3,55.91,2024-09-09
1890,80,103,3,268.18,2024-03-23
1891,376,166,5,55.91,2025-03-07
1892,195,22,2,268.32,2025-02-13
1893,478,162,3,76.8,2024-05-17
1894,323,120,1,231.28,2024-02-20
1895,493,24,2,76.2,2024-02-14
1896,146,96,4,290.66,2025-09-07
1897,265,95,3,243.1,2024-08-07
1898,368,94,4,102.67,2025-11-11
1899,124,91,1,167.71,2024-10-09
1900,149,41,2,132.18,2024-12-09
1901,156,39,4,190.16,2025-06-19
1902,493,177,4,28.39,2024-09-09
1903,436,136,4,24.5,2024-09-25
1904,167,174,5,248.83,2025-04-06
1905,31,108,2,187.88,2024-09-02
1906,363,49,1,243.1,2025-07-22
1907,177,182,1,213.3,2025-05-01
1908,407,150,2,209.97,2024-01-13
1909,64,44,1,12.61,2025-08-17
1910,32,21,2,261.93,2025-02-02
1911,100,145,5,225.34,2025-10-31
1912,271,102,1,225.32,2025-01-01
1913,336,44,3,12.61,2023-12-18
1914,181,27,2,33.89,2024-03-08
1915,310,158,5,263.13,2025-05-10
1916,355,9,5,94.57,2025-07-05
1917,325,66,2,212.04,2024-06-23
1918,106,102,2,225.32,2024-09-08
1919,402,48,5,191.49,2025-07-10
1920,446,159,2,211.44,2024-05-23
1921,54,4,1,265.85,2025-03-30
1922,314,51,3,154.18,2025-09-21
1923,340,175,5,16.61,2024-02-23
1924,407,96,3,290.66,2025-02-23
1925,446,22,2,268.32,2024-10-01
1926,86,151,3,237.47,2025-06-23
1927,419,141,4,260.52,2025-04-25
1928,220,165,1,269.89,2025-02-18
1929,362,73,4,131.17,2024-08-01
1930,453,6,5,189.5,2025-11-18
1931,285,74,5,183.4,2024-10-03
1932,309,177,2,28.39,2024-04-15
1933,60,178,3,216.5,2025-01-10
1934,136,111,1,137.32,2024-10-29
1935,150,16,2,296.13,2025-06-14
1936,182,148,2,258.69,2023-11-30
1937,51,34,5,256.56,2025-11-24
1938,368,74,5,183.4,2024-11-05
1939,148,55,1,233.67,2025-06-25
1940,240,121,3,191.26,2025-03-02
1941,59,146,4,287.79,2025-09-24
1942,402,96,2,290.66,2024-07-23
1943,20,151,3,237.47,2024-10-09
1944,45,63,2,171.68,2024-04-20
1945,136,20,4,169.8,2024-08-12
1946,407,60,2,258.87,2025-07-17
1947,345,63,5,171.68,2024-03-31
1948,145,163,1,117.02,2025-10-17
1949,410,168,2,12.98,2024-02-17
1950,51,70,5,276.7,2024-05-24
1951,243,164,2,88.85,2024-08-12
1952,241,59,4,216.0,2024-07-24
1953,336,65,1,130.28,2025-08-23
1954,474,174,5,248.83,2024-01-21
1955,240,102,3,225.32,2025-06-27
1956,181,172,2,68.3,2025-01-22
1957,186,56,3,184.84,2024-09-15
1958,265,192,1,104.79,2025-08-14
1959,229,48,3,191.49,2025-10-16
1960,50,66,5,212.04,2025-04-25
1961,78,29,2,223.7,2025-01-07
1962,433,151,5,237.47,2024-11-29
1963,73,37,1,49.73,2024-01-28
1964,93,94,1,102.67,2025-03-25
1965,135,124,1,58.39,2024-03-07
1966,337,196,4,191.04,2023-12-17
1967,427,57,5,230.97,2024-08-30
1968,83,29,2,223.7,2024-08-27
1969,351,22,1,268.32,2024-07-23
1970,230,31,1,65.52,2025-10-09
1971,367,86,2,12.5,2024-06-06
1972,389,143,4,164.03,2024-10-29
1973,131,198,5,178.22,2025-03-13
1974,365,184,4,187.15,2024-12-24
1975,86,123,2,80.99,2025-02-15
1976,408,19,4,95.07,2024-05-12
1977,343,170,5,165.66,2025-06-24
1978,161,162,2,76.8,2024-05-25
1979,323,61,1,265.4,2024-01-15
1980,434,141,2,260.52,2024-01-08
1981,90,86,4,12.5,2025-07-11
1982,384,110,3,272.58,2024-09-02
1983,411,51,4,154.18,2024-09-21
1984,293,119,4,226.97,2023-12-30
1985,397,77,1,294.08,2024-03-27
1986,80,155,4,277.53,2024-07-19
1987,255,91,4,167.71,2025-07-08
1988,213,142,4,113.99,2025-01-24
1989,404,22,5,268.32,2024-09-02
1990,496,10,4,64.27,2024-04-17
1991,363,136,3,24.5,2023-11-30
1992,152,117,3,266.42,2025-05-02
1993,129,196,1,191.04,2024-04-23
1994,115,183,5,282.04,2024-10-10
1995,8,79,5,276.58,2025-06-16
1996,115,164,1,88.85,2025-07-22
1997,252,153,2,242.7,2024-09-26
1998,215,46,5,18.39,2024-01-07
1999,257,35,5,72.95,2024-08-30
2000,101,99,3,129.37,2024-12-01
2001,462,19,5,95.07,2025-11-01
2002,217,29,1,223.7,2025-08-10
2003,73,43,4,226.19,2024-01-29
2004,359,114,2,185.61,2025-10-24
2005,156,43,3,226.19,2024-08-03
2006,275,131,3,92.44,2024-09-22
2007,53,94,3,102.67,2025-01-03
2008,28,129,2,283.85,2024-09-01
2009,467,121,1,191.26,2025-01-30
2010,73,121,5,191.26,2025-06-18
2011,249,67,2,147.93,2025-05-07
2012,46,18,5,228.48,2025-07-04
2013,140,156,1,138.8,2025-03-19
2014,140,183,1,282.04,2024-10-02
2015,63,119,3,226.97,2024-06-08
2016,101,182,4,213.3,2025-02-12
2017,439,47,4,32.9,2025-10-22
2018,383,28,5,13.03,2025-11-07
2019,398,27,4,33.89,2024-03-26
2020,329,17,4,202.16,2025-06-11
2021,308,159,2,211.44,2025-05-18
2022,317,20,1,169.8,2025-08-09
2023,11,155,3,277.53,2024-02-10
2024,126,180,3,276.9,2024-11-16
2025,315,44,3,12.61,2024-05-30
2026,426,63,3,171.68,2024-06-20
2027,422,82,1,296.88,2024-05-06
2028,443,99,2,129.37,2025-06-17
2029,332,148,5,258.69,2025-03-26
2030,62,175,4,16.61,2025-06-13
2031,63,11,1,224.57,2025-09-24
2032,458,187,4,244.41,2025-09-07
2033,248,137,1,84.4,2024-04-16
2034,416,161,5,266.65,2024-07-16
2035,367,33,4,127.12,2024-02-26
2036,221,177,1,28.39,2024-09-15
2037,38,56,3,184.84,2025-08-29
2038,259,49,4,243.1,2025-07-17
2039,263,95,1,243.1,2024-02-17
2040,169,140,5,68.87,2024-03-13
2041,9,9,5,94.57,2025-01-11
2042,375,89,2,62.79,2024-04-16
2043,343,3,4,216.27,2025-07-22
2044,284,142,5,113.99,2025-06-09
2045,173,85,3,256.69,2025-11-13
2046,300,89,3,62.79,2024-12-15
2047,396,9,2,94.57,2025-07-20
2048,112,122,1,140.85,2024-02-18
2049,290,54,1,134.16,2023-12-28
2050,21,72,5,249.6,2025-07-16
2051,3,36,1,170.8,2025-10-10
2052,310,17,2,202.16,2025-01-01
2053,67,96,5,290.66,2025-04-27
2054,49,61,2,265.4,2025-09-24
2055,284,173,3,115.91,2024-08-17
2056,7,184,1,187.15,2025-08-14
2057,206,174,3,248.83,2025-08-06
2058,286,125,5,247.3,2024-01-16
2059,168,40,4,138.64,2025-10-16
2060,338,176,3,224.27,2025-05-01
2061,416,163,3,117.02,2024-12-16
2062,244,80,3,102.06,2024-07-01
2063,409,129,4,283.85,2025-03-19
2064,73,103,5,268.18,2024-07-06
2065,416,192,4,104.79,2024-04-18
2066,182,176,2,224.27,2025-09-06
2067,484,174,3,248.83,2023-12-25
2068,96,173,4,115.91,2025-03-21
2069,72,23,1,76.23,2025-06-12
2070,255,49,2,243.1,2024-08-18
2071,213,46,1,18.39,2024-11-07
2072,265,181,1,201.38,2025-03-03
2073,298,18,3,228.48,2024-11-14
2074,376,138,4,26.23,2024-01-02
2075,176,28,4,13.03,2025-11-16
2076,328,200,5,155.06,2025-02-09
2077,360,39,2,190.16,2025-06-25
2078,469,39,1,190.16,2024-04-11
2079,373,166,3,55.91,2025-11-06
2080,355,175,5,16.61,2025-10-27
2081,338,179,2,83.71,2024-08-06
2082,45,31,1,65.52,2024-03-31
2083,166,161,4,266.65,2024-09-26
2084,302,59,5,216.0,2025-08-26
2085,2,31,4,65.52,2025-01-24
2086,210,93,5,20.63,2023-11-30
2087,65,57,1,230.97,2025-10-12
2088,142,175,3,16.61,2023-12-30
2089,333,61,2,265.4,2025-11-16
2090,177,71,5,251.31,2024-01-14
2091,164,83,1,76.7,2025-10-28
2092,206,96,4,290.66,2024-08-03
2093,299,130,2,95.02,2025-04-09
2094,245,153,2,242.7,2024-03-07
2095,350,9,4,94.57,2024-12-26
2096,211,158,5,263.13,2024-08-12
2097,207,66,4,212.04,2025-10-03
2098,339,147,2,158.27,2024-11-06
2099,355,84,1,27.59,2023-12-30
2100,151,130,1,95.02,2024-12-07
2101,449,78,4,204.05,2023-12-12
2102,344,144,5,296.05,2024-01-01
2103,406,178,5,216.5,2025-01-24
2104,124,61,5,265.4,2025-06-30
2105,465,138,3,26.23,2025-10-08
2106,200,104,2,127.9,2023-12-22
2107,167,98,2,115.64,2024-02-21
2108,312,19,3,95.07,2025-08-29
2109,151,16,5,296.13,2025-02-28
2110,247,67,3,147.93,2024-02-26
2111,388,95,1,243.1,2024-12-16
2112,156,2,1,193.22,2025-02-21
2113,24,32,2,252.03,2023-12-13
2114,118,98,3,115.64,2024-04-14
2115,282,127,2,207.78,2025-08-29
2116,488,16,2,296.13,2024-03-11
2117,93,108,5,187.88,2024-09-01
2118,71,157,5,56.42,2024-05-05
2119,458,139,5,181.04,2024-10-11
2120,471,123,4,80.99,2025-08-20
2121,164,166,4,55.91,2024-01-13
2122,94,142,2,113.99,2023-12-29
2123,95,121,4,191.26,2025-02-20
2124,132,68,2,87.2,2024-11-04
2125,83,46,2,18.39,2023-11-26
2126,204,144,4,296.05,2024-04-07
2127,59,72,1,249.6,2024-10-21
2128,334,115,1,56.7,2025-01-02
2129,49,155,1,277.53,2024-06-04
2130,261,166,3,55.91,2024-07-07
2131,490,165,1,269.89,2025-10-16
2132,473,73,1,131.17,2024-10-20
2133,290,129,1,283.85,2024-05-06
2134,417,49,5,243.1,2025-10-07
2135,311,14,1,148.25,2024-08-12
2136,35,64,3,125.81,2024-03-09
2137,144,164,3,88.85,2025-01-10
2138,308,141,1,260.52,2024-02-05
2139,461,135,4,197.02,2023-12-14
2140,66,186,2,150.58,2024-01-28
2141,427,182,4,213.3,2025-08-13
2142,373,32,5,252.03,2025-10-25
2143,287,169,1,222.31,2024-10-23
2144,387,2,1,193.22,2024-05-28
